File Name,Description
xsw.124.c,Xshipwars remote overflow - Xshipwars 1.24 and below are vulnerable.  By Amanda Woodward
zbs15exp.zip,Remote exploit for ZBServer 1.5 Pro Edition for Win98/NT.  Source code.  Binary available here.  By Underground Security Systems Research
zbserver-1.5.txt,[w00giving #11] An exploitable buffer overflow was found in ZBServer 1.5 Pro Edition for Win98/NT.  The code that handles GET commands has an unchecked buffer that will allow arbitrary code to be executed if it is overflowed.  Source / Binary for the exploit available here.  By Underground Security Systems Research
aix-snmp.txt,"On AIX 4.2 and 4.3, the SNMP daemon is enabled by default and two community names are enabled with read/write privileges. The community names are ""private"" and ""system"", but are only allowed from localhost connections. Nevertheless, a local user may install an SNMP client, and modify sensitive variables. By Harikiri courtesy of Bugtraq"
amd.tgz,rpc.amd remote exploit with spoofed source address. Homepage here. By Lamagra
anywhere-3.1.3.txt,"Anywhere Mail Server Ver.3.1.3 for Windows contains a remote DoS vulnerability, via a long RETR string over port 110. Also multiple connections will kill the sendmail server. By Nobuo Miwa courtesy of Bugtraq"
apcd.c,Debian 2.1 local root exploit - A vulnerability exists in the apcd package shipped with Debian 2.1. By WC
apcd.sh,Debian 2.1 local exploit - A vulnerability exists in the apcd package shipped with Debian 2.1.
asmon.sh,"asmon.sh - A vulnerability exists in both the ascpu and asmon ports to FreeBSD. Local root overflow. FreeBSD 3.4, 3.3, 3.2, 3.1, and 3.0 are affected."
asp.runtime-error.tx..>,"Active server pages (ASP) with runtime errors expose a security hole that publishes the full source code name to the caller. If these scripts are published on the internet before they are debugged by the programmer, the major search engines index them. These indexed ASP pages can be then located with a simple search. The search results publish the full path and file name for the ASP scripts. This URL can be viewed in a browser and may reveal full source code with details of business logic, database location and structure. Homepage here. By Jerry Walsh courtesy of Bugtraq"
axis700.txt,"Bypassing authentication on Axis 700 Network Scanner - By modifying an URL, outsiders can access administrator URLs without entering username and password. Tested on Axis 700 Network Scanner Server version 1.12. By Ian Vitek courtesy of Bugtraq"
bordermanager-dos.tx..>,"Novell Bordermanager 3.0 through 3.5 is vulnerable to a slow DoS. After 2 days, the firewall will deny all requests, and eventually crash completely. By Chicken Man courtesy of Bugtraq"
cern-pss.txt,CERN 3.0A Heap overflow advisory - There is a heap overflow that wastes memory space in the CERN/3.0A webserver. Close to 50000 bytes of the heap will be ruined! DoS example included. By Scrippie
cfing.c,Cfingerd 1.3.3 (*BSD) local root buffer overflow exploit. By Babica Padlina
css.htm,Cross Site Scripting Summary - Malicious HTML tags (especially scripting tags) can be embedded in client web requests. Homepage here.
doscmd.c,FreeBSD 3.4-STABLE /usr/bin/doscmd local exploit. By Babica Padlina
ebpd.tgz,"This script sniffs traffic on the network watching for ebay userids and passwords. This is only possible because (as of this writing), ebay does not encrypt passwords -- they are sent in the clear. Homepage here. By Richard Fromm"
fbsd-ping.txt,FreeBSD is vulnerable to a DoS vulnerability involving high speed pinging with packets over 8184 bytes. Unofficial patch included. Homepage here. By Omachonu Ogali
flexlm.sh,Solaris (x86/7.0/2.6) local exploit for Sun's WorkShop 5.0 compilers and other products which use the FlexLM license management system.
frontpage.doubledot...>,Frontpage-PWS32/3.0.2.926 (probably others) allows reading of any file on the system by putting /.../ into the url. By Jan van de Rijt courtesy of Bugtraq
ftp-ozone.c.txt,"Exploit for recent FW-1 FTP problems - Demonstrate a basic layer violation in ""stateful"" firewall inspection of application data (ftp within IP packets). Checkpoint alert about this vulnerability here. Homepage here. By Dug Song"
fw-13.htm,"Checkpoint-1 and other firewall vulnerability - The low-down of it is fooling a firewall into opening ""a TCP port of your choice"" against an FTP server. Or, if you're running an evil FTP server, having it open ports against clients accessing the server. Homepage here."
fw1-ftp.txt,"FireWall-1 FTP Server Vulnerability Background Paper #1 - The basic idea of the described attack is to subvert the security policy implemented by a stateful firewall. This is done by triggering the generation of a TCP packet that, when inspected by the firewall, will change the firewall's internal state such that an attacker is able to establish a TCP connection to a filtered port through the firewall. This packet is the server response to a PASV user request during a FTP session. By John McDonald courtesy of Bugtraq"
fw1-pasv.txt,"It is possible to cause certain firewalls to open up any TCP port of your choice against FTP servers that are ""protected"" by those firewalls. This is done by fooling the FTP server into echoing ""227 PASV"" commands out through the firewall. Firewall-1 v3 and v4 are known to be affected. Homepage here. By Mikael Olsson courtesy of Bugtraq"
ignite.htm,"Ignite-UX bug in HP-9000 Series700/800 running release HP-UX 11.X only. Each password field in /etc/passwd should be ""*"" in a trusted system. This is normally handled automatically. One way for the password field to be set to a blank is to create a system image of a trusted system with Ignite-UX and not save /etc/passwd. Homepage here."
inetserv-3.0.c,InetServ 3.0 remote DoS exploit. Homepage here. By Dr. Fdisk
instructor.c,"instructor.c is an OpenBSD 2.5 DoS attack which attempts to execute every 32 bit instruction. It is useful for people who are trying to find hidden features, or hidden bugs in their hardware or operating system. Many ""features"" have been found with this program. Homepage here. By David Goldsmith"
iplanet.dos.txt,"Sun iPlanet Web Server, Enterprise Edition 4.1 on Linux is vulnerable to a remote DoS attack. Many GET requests cause a kernel panic. By Eiji Ohki courtesy of Bugtraq"
kppp-1.6.14.txt,Kppp 1.6.14 has a vulnerability that allows a local user to display the saved PPP password. By Rarez
Linbert.txt,"Linberto v1.0.2 (Q-Bert linux clone) can overwrite any file on the system, via insecure use of /tmp. By Grampa Elite"
linux-dump.txt,/sbin/dump on Linux is vulnerable to a local buffer overflow attack. Patch included. Homepage here. By Kim Yong-jun courtesy of Bugtraq
linux.2.2.x.icmp.dos..>,Redhat Linux 6.0 icmp DOS.
microsoft-install.tx..>,"An ActiveX control shipped with IE can be used to install software components signed by Microsoft without prompting the user. This of course raises trust issues. Someone, not necessarily Microsoft, could use this control to install a Microsoft signed component in your system. By Juan Carlos Garcia Cuartango courtesy of Bugtraq"
microsoft.vm.java.tx..>,Another security hole in Microsoft Virtual Machine for Java has been discovered that allows a java applet to read any file on the system. This vulnerability is quite dangerous and immediate de-activation of the IE Java function provided by Microsoft is highly recommended. By Dr. Hiromitsu Takagi courtesy of Bugtraq
mmsu-dos.c,Microsoft Media Server 4.1 - Denial of Service exploit. This code will crash the Microsoft Media Unicast Server for Windows NT. We have tested this against machines running SP4 and SP6. Exploits the bug in ms00-013 Homepage here. By Kit Knox
mysql.txt,"There exists a vulnerability in the password checking routines in the latest versions of the MySQL server, that allows any user on a host that is allowed to connect to the server, to skip password authentication, and access databases. All versions of MySQL up to 3.22.26a are vulnerable. By Emphyrio courtesy of Bugtraq"
newsbug.txt,"Netscape and Outlook are vulnerable to a DoS attack involving bogus news group file entries. Demonstration page here. During testing in approximately 50% of the time OE would crash before it could be stopped. Another bug, similar to Georgi Guninskis' word pad code execution but it uses a .shs (scrap file) is also described, demonstration available here. Homepage here. By Sugien"
outblaze.htm,"Remote vulnerabilies in the popular free email software Outblaze - By using authentication strings in the URL after logging in to a mailbox, Outblaze-powered e-mail accounts are left vulnerable to unauthorized access. Anyone who discovers that string before a login session expires can gain full access to any Outblaze-powered e-mail account. By including HTML tags in an e-mail message, one can easily obtain the authorization string for a login session. HTML can also be embedded within a subject so that the victim need not even view the e-mail to be vulnerable. By Sozni"
outlook5.vuln.txt,Georgi Guninski security advisory #6 - Outlook Express 5.01 and Internet Explorer 5.01 under Windows 95 (others too) allow reading subsequently opened email messages after a hostile message is opened. Exploit code included. Workaround: Disable Active Scripting. Homepage here. By Georgi Guninski courtesy of Bugtraq
poorman.txt,It is possible to cause the BeOS PoorMan webserver to crash (remotly) by sending a given URL to the server. By Jonathan Provencher
proftp_ppc.c,Proftpd (<= pre6) linux ppc remote exploit. By Lamagra.
qpop-list.c,"Qpop3.0b30 and below buffer overflow exploit. Remote, but requires username and password. Homepage here. By Portal"
qpop-xtnd.c,"Linux x86 exploit for Qualcomm Popper 3.0b?? (was fixed silently) Remote, but requires username / password. Homepage here. By Portal"
rcgixploit.c.txt,Remote CGI exploit - Attempts to exploit five common CGI bugs and retrieve /etc/passwd. By Zinc_Sh
redhat-man.c,Redhat /usr/bin/man exploit (gid=15 leads to potential root compromise). Homepage here. By Przemyslaw Frasunek
rfp2k01.txt,"""How I hacked PacketStorm Forums"" - A look at hacking wwwthreads via SQL. This is more of a technical paper than an advisory, but it does explain how I used a vulnerability in the wwwthreads package to gain administrative access and some 800 passwords to PacketStorm's discussion forum. Homepage here. By Rain Forrest Puppy"
rpcclnt.htm,"When an NT 4.0 workstation or backup domain controller is joined to a domain, the trust account password is set to a well-known initial value. If you are concerned about internal network security, this is not really an acceptable risk. Homepage here."
